order_id,customer_id,order_date,region,product_id,sales,quantity,discount,shipping_cost,tax,profit,order_status,age,segment,income_level,category,sub_category
ORDER-651,CUST-27,2024-12-02 09:16:23.783783784,West,PROD-99,155.47,8,0.24,31.46,20.63,52.52,Cancelled,31,Consumer,Medium,Technology,Accessories
ORDER-652,CUST-179,2024-12-02 21:41:37.297297300,East,PROD-79,328.05,1,0.36,20.89,2.46,3.55,Delivered,29,Home Office,Medium,Technology,Accessories
ORDER-653,CUST-198,2024-12-03 10:06:50.810810812,East,PROD-77,170.91,1,0.14,40.99,0.2,40.99,Delivered,33,Home Office,Low,Office Supplies,Binders
ORDER-654,CUST-78,2024-12-03 22:32:04.324324324,North,PROD-51,318.8,4,0.1,29.96,12.63,44.16,Pending,52,Consumer,Medium,Furniture,Chairs
ORDER-655,CUST-176,2024-12-04 10:57:17.837837840,East,PROD-100,308.82,3,0.16,42.17,13.6,91.33,Delivered,43,Consumer,High,Office Supplies,Pens
ORDER-656,CUST-154,2024-12-04 23:22:31.351351352,North,PROD-42,286.09,2,0.12,33.42,24.79,138.13,Delivered,56,Consumer,Medium,Furniture,Chairs
ORDER-657,CUST-31,2024-12-05 11:47:44.864864868,East,PROD-4,196.41,3,0.11,40.3,1.0,15.86,Delivered,25,Corporate,Medium,Office Supplies,Pens
ORDER-658,CUST-145,2024-12-06 00:12:58.378378380,South,PROD-82,278.76,1,0.21,31.94,26.27,-41.56,Pending,23,Consumer,Medium,Furniture,Tables
ORDER-659,CUST-11,2024-12-06 12:38:11.891891892,North,PROD-35,302.28,1,0.45,23.64,0.82,49.26,Delivered,65,Consumer,Medium,Furniture,Tables
ORDER-660,CUST-89,2024-12-07 01:03:25.405405408,East,PROD-58,277.39,6,0.25,48.11,15.55,58.89,Delivered,48,Home Office,Medium,Furniture,Tables
ORDER-661,CUST-137,2024-12-07 13:28:38.918918920,South,PROD-63,227.77,5,0.09,29.35,24.6,-16.31,Shipped,39,Corporate,Low,Office Supplies,Paper
ORDER-662,CUST-110,2024-12-08 01:53:52.432432432,North,PROD-30,17.19,8,0.04,32.23,19.65,102.09,Shipped,56,Consumer,Low,Furniture,Tables
ORDER-663,CUST-170,2024-12-08 14:19:05.945945948,East,PROD-46,297.66,2,0.35,14.92,4.65,146.99,Shipped,36,Corporate,Medium,Technology,Copiers
ORDER-664,CUST-95,2024-12-09 02:44:19.459459460,East,PROD-71,92.54,4,0.19,33.15,22.92,139.15,Delivered,49,Corporate,Low,Furniture,Chairs
ORDER-665,CUST-18,2024-12-09 15:09:32.972972976,South,PROD-49,324.86,8,0.41,30.72,40.37,-10.58,Pending,35,Corporate,Medium,Furniture,Chairs
ORDER-666,CUST-130,2024-12-10 03:34:46.486486488,West,PROD-56,382.08,6,0.33,13.32,16.95,125.07,Shipped,40,Corporate,High,Office Supplies,Binders
ORDER-667,CUST-166,2024-12-10 16:00:00.000000000,West,PROD-24,255.22,1,0.4,7.68,2.52,90.9,Delivered,30,Home Office,High,Technology,Accessories
ORDER-668,CUST-88,2024-12-11 04:25:13.513513516,South,PROD-88,275.76,4,0.14,32.2,5.41,40.77,Shipped,59,Corporate,High,Furniture,Chairs
ORDER-669,CUST-4,2024-12-11 16:50:27.027027028,South,PROD-75,476.22,1,0.35,39.37,6.95,58.12,Shipped,66,Corporate,Medium,Office Supplies,Binders
ORDER-670,CUST-108,2024-12-12 05:15:40.540540540,North,PROD-85,425.11,2,0.13,28.55,16.69,119.92,Delivered,60,Corporate,Low,Furniture,Chairs
ORDER-671,CUST-126,2024-12-12 17:40:54.054054056,West,PROD-49,457.98,5,0.47,15.2,12.01,46.03,Delivered,33,Consumer,Medium,Technology,Accessories
ORDER-672,CUST-28,2024-12-13 06:06:07.567567568,North,PROD-11,408.75,8,0.32,34.99,29.24,24.64,Delivered,38,Corporate,Medium,Office Supplies,Pens
ORDER-673,CUST-111,2024-12-13 18:31:21.081081084,East,PROD-99,63.37,8,0.16,8.6,11.3,48.65,Delivered,46,Consumer,Low,Technology,Copiers
ORDER-674,CUST-93,2024-12-14 06:56:34.594594596,South,PROD-80,83.01,3,0.13,24.88,3.36,65.83,Delivered,41,Corporate,Medium,Office Supplies,Pens
ORDER-675,CUST-163,2024-12-14 19:21:48.108108108,North,PROD-38,268.05,4,0.1,12.35,19.83,-12.18,Delivered,57,Corporate,Medium,Technology,Phones
ORDER-676,CUST-118,2024-12-15 07:47:01.621621624,South,PROD-32,130.57,6,0.35,13.3,7.1,130.18,Shipped,30,Consumer,Medium,Furniture,Tables
ORDER-677,CUST-182,2024-12-15 20:12:15.135135136,North,PROD-92,243.58,3,0.11,14.1,12.9,84.84,Shipped,64,Consumer,Medium,Office Supplies,Pens
ORDER-678,CUST-40,2024-12-16 08:37:28.648648652,East,PROD-10,203.24,2,0.3,22.4,6.1,76.65,Delivered,39,Consumer,High,Technology,Phones
ORDER-679,CUST-112,2024-12-16 21:02:42.162162164,East,PROD-11,279.21,6,0.13,7.3,20.23,-30.1,Shipped,59,Consumer,High,Technology,Copiers
ORDER-680,CUST-46,2024-12-17 09:27:55.675675676,West,PROD-35,375.97,5,0.33,22.9,35.73,70.83,Delivered,68,Corporate,Low,Furniture,Bookcases
ORDER-681,CUST-188,2024-12-17 21:53:09.189189192,West,PROD-20,360.59,5,0.41,28.03,5.45,-25.81,Delivered,62,Corporate,Low,Furniture,Tables
ORDER-682,CUST-134,2024-12-18 10:18:22.702702704,East,PROD-49,265.4,5,0.39,26.75,2.33,-34.26,Shipped,19,Consumer,Medium,Technology,Accessories
ORDER-683,CUST-167,2024-12-18 22:43:36.216216216,North,PROD-92,412.97,5,0.38,22.23,21.52,55.46,Shipped,67,Consumer,Medium,Furniture,Chairs
ORDER-684,CUST-70,2024-12-19 11:08:49.729729732,South,PROD-82,221.12,3,0.09,42.76,14.21,30.56,Shipped,52,Home Office,Low,Technology,Copiers
ORDER-685,CUST-158,2024-12-19 23:34:03.243243244,East,PROD-20,449.39,7,0.04,11.54,39.22,67.76,Delivered,49,Corporate,Medium,Furniture,Tables
ORDER-686,CUST-138,2024-12-20 11:59:16.756756760,East,PROD-95,44.93,6,0.35,27.76,10.63,-32.16,Delivered,68,Corporate,Medium,Furniture,Chairs
ORDER-687,CUST-199,2024-12-21 00:24:30.270270272,North,PROD-50,477.78,4,0.18,7.79,6.83,36.2,Delivered,68,Home Office,Low,Furniture,Chairs
ORDER-688,CUST-124,2024-12-21 12:49:43.783783784,East,PROD-41,330.8,2,0.22,8.2,13.61,-15.04,Shipped,25,Consumer,Medium,Technology,Phones
ORDER-689,CUST-120,2024-12-22 01:14:57.297297300,East,PROD-47,196.24,9,0.02,30.82,0.62,147.42,Delivered,53,Corporate,Medium,Technology,Accessories
ORDER-690,CUST-112,2024-12-22 13:40:10.810810812,North,PROD-14,106.61,1,0.13,30.47,0.12,62.23,Delivered,59,Consumer,High,Furniture,Bookcases
ORDER-691,CUST-188,2024-12-23 02:05:24.324324324,East,PROD-12,244.8,4,0.02,44.51,15.25,87.49,Shipped,62,Corporate,Low,Furniture,Bookcases
ORDER-692,CUST-152,2024-12-23 14:30:37.837837840,West,PROD-1,105.33,1,0.44,30.1,16.25,15.08,Delivered,61,Consumer,Medium,Technology,Phones
ORDER-693,CUST-69,2024-12-24 02:55:51.351351352,West,PROD-40,91.5,6,0.12,48.19,12.61,-31.05,Cancelled,23,Consumer,Medium,Technology,Phones
ORDER-694,CUST-83,2024-12-24 15:21:04.864864868,West,PROD-57,312.5,4,0.28,7.19,36.15,145.17,Shipped,40,Consumer,Medium,Office Supplies,Paper
ORDER-695,CUST-63,2024-12-25 03:46:18.378378380,West,PROD-47,266.31,5,0.02,9.41,8.4,7.25,Delivered,34,Home Office,Medium,Furniture,Chairs
ORDER-696,CUST-23,2024-12-25 16:11:31.891891892,East,PROD-98,338.35,5,0.33,6.98,24.77,34.76,Pending,53,Consumer,Medium,Technology,Copiers
ORDER-697,CUST-72,2024-12-26 04:36:45.405405408,South,PROD-35,465.51,9,0.16,13.34,0.74,79.97,Delivered,54,Consumer,Medium,Furniture,Bookcases
ORDER-698,CUST-116,2024-12-26 17:01:58.918918920,West,PROD-14,270.81,1,0.45,29.36,12.11,-45.06,Pending,42,Home Office,Low,Office Supplies,Pens
ORDER-699,CUST-63,2024-12-27 05:27:12.432432432,West,PROD-17,294.66,2,0.44,34.05,32.77,112.05,Cancelled,34,Home Office,Medium,Office Supplies,Pens
ORDER-700,CUST-193,2024-12-27 17:52:25.945945948,East,PROD-12,53.92,6,0.16,7.05,20.4,57.32,Delivered,39,Home Office,Low,Office Supplies,Binders
ORDER-701,CUST-119,2024-12-28 06:17:39.459459460,East,PROD-24,361.64,5,0.45,47.57,35.57,5.64,Delivered,24,Home Office,High,Furniture,Tables
ORDER-702,CUST-146,2024-12-28 18:42:52.972972976,North,PROD-56,205.95,7,0.5,42.9,5.44,-37.68,Delivered,32,Consumer,Medium,Technology,Copiers
ORDER-703,CUST-157,2024-12-29 07:08:06.486486488,West,PROD-58,488.6,3,0.41,18.35,2.35,-17.5,Delivered,62,Corporate,Medium,Furniture,Chairs
ORDER-704,CUST-172,2024-12-29 19:33:20.000000000,North,PROD-72,413.36,3,0.42,8.47,7.85,129.01,Delivered,36,Consumer,Low,Furniture,Bookcases
ORDER-705,CUST-98,2024-12-30 07:58:33.513513516,West,PROD-72,266.02,2,0.12,12.64,8.91,87.2,Delivered,40,Consumer,Low,Furniture,Bookcases
ORDER-706,CUST-87,2024-12-30 20:23:47.027027028,South,PROD-66,70.38,3,0.29,10.71,37.28,-0.02,Cancelled,42,Corporate,Medium,Office Supplies,Paper
ORDER-707,CUST-8,2024-12-31 08:49:00.540540544,East,PROD-53,431.11,1,0.03,10.55,8.42,-36.88,Delivered,57,Home Office,Low,Furniture,Chairs
ORDER-708,CUST-127,2024-12-31 21:14:14.054054056,East,PROD-14,401.89,5,0.05,28.34,42.77,88.12,Cancelled,31,Home Office,Medium,Technology,Copiers
ORDER-709,CUST-84,2025-01-01 09:39:27.567567568,North,PROD-4,100.45,5,0.5,16.06,10.51,64.48,Delivered,50,Consumer,Low,Office Supplies,Pens
ORDER-710,CUST-47,2025-01-01 22:04:41.081081084,North,PROD-12,154.69,7,0.16,21.12,10.84,30.9,Delivered,25,Consumer,Medium,Office Supplies,Pens
ORDER-711,CUST-125,2025-01-02 10:29:54.594594596,East,PROD-46,398.77,4,0.37,49.53,1.37,22.72,Delivered,63,Consumer,Medium,Technology,Accessories
ORDER-712,CUST-55,2025-01-02 22:55:08.108108108,East,PROD-71,100.76,3,0.4,35.79,39.89,-6.64,Shipped,64,Corporate,Medium,Office Supplies,Pens
ORDER-713,CUST-91,2025-01-03 11:20:21.621621624,East,PROD-12,459.7,1,0.43,47.7,16.55,83.92,Pending,57,Consumer,Medium,Furniture,Chairs
ORDER-714,CUST-67,2025-01-03 23:45:35.135135136,West,PROD-77,218.02,8,0.5,11.42,7.28,144.13,Shipped,46,Consumer,Medium,Technology,Copiers
ORDER-715,CUST-88,2025-01-04 12:10:48.648648652,West,PROD-77,52.65,3,0.12,22.2,8.38,-14.86,Delivered,59,Corporate,High,Office Supplies,Pens
ORDER-716,CUST-72,2025-01-05 00:36:02.162162164,South,PROD-42,409.72,2,0.02,29.96,24.78,69.42,Shipped,54,Consumer,Medium,Furniture,Bookcases
ORDER-717,CUST-153,2025-01-05 13:01:15.675675676,West,PROD-50,193.02,4,0.21,8.45,2.3,34.84,Delivered,22,Consumer,Low,Technology,Phones
ORDER-718,CUST-180,2025-01-06 01:26:29.189189192,East,PROD-2,267.98,3,0.07,5.19,4.99,39.34,Cancelled,18,Consumer,Low,Technology,Phones
ORDER-719,CUST-71,2025-01-06 13:51:42.702702704,West,PROD-38,65.03,1,0.01,35.17,31.65,0.83,Shipped,58,Corporate,Low,Furniture,Chairs
ORDER-720,CUST-143,2025-01-07 02:16:56.216216216,North,PROD-53,11.27,3,0.18,33.88,1.05,115.03,Delivered,69,Consumer,Medium,Office Supplies,Pens
ORDER-721,CUST-3,2025-01-07 14:42:09.729729732,East,PROD-50,322.61,2,0.39,23.49,0.53,47.05,Shipped,28,Corporate,High,Furniture,Tables
ORDER-722,CUST-133,2025-01-08 03:07:23.243243244,West,PROD-100,262.44,8,0.28,27.03,8.43,58.68,Pending,51,Consumer,High,Furniture,Bookcases
ORDER-723,CUST-49,2025-01-08 15:32:36.756756760,East,PROD-11,300.83,6,0.16,23.69,7.03,10.95,Delivered,44,Corporate,Low,Furniture,Bookcases
ORDER-724,CUST-22,2025-01-09 03:57:50.270270272,North,PROD-93,398.93,9,0.33,6.08,14.47,-13.64,Delivered,58,Consumer,Low,Furniture,Tables
ORDER-725,CUST-62,2025-01-09 16:23:03.783783784,North,PROD-72,326.84,8,0.12,20.09,18.82,-32.82,Delivered,66,Consumer,Low,Technology,Copiers
ORDER-726,CUST-185,2025-01-10 04:48:17.297297300,West,PROD-32,95.64,3,0.01,12.97,8.26,92.82,Shipped,65,Consumer,Medium,Furniture,Tables
ORDER-727,CUST-105,2025-01-10 17:13:30.810810812,East,PROD-74,186.78,5,0.38,9.43,9.5,-10.75,Delivered,57,Home Office,Medium,Technology,Accessories
ORDER-728,CUST-126,2025-01-11 05:38:44.324324324,South,PROD-67,453.89,7,0.31,48.05,7.36,88.02,Shipped,33,Consumer,Medium,Technology,Phones
ORDER-729,CUST-143,2025-01-11 18:03:57.837837840,North,PROD-22,387.27,5,0.38,31.97,3.76,28.08,Shipped,69,Consumer,Medium,Furniture,Chairs
ORDER-730,CUST-195,2025-01-12 06:29:11.351351352,South,PROD-88,282.75,8,0.02,37.79,5.69,33.15,Pending,20,Consumer,Medium,Technology,Phones
ORDER-731,CUST-62,2025-01-12 18:54:24.864864868,West,PROD-49,135.27,5,0.42,19.19,9.95,43.84,Shipped,66,Consumer,Low,Furniture,Bookcases
ORDER-732,CUST-177,2025-01-13 07:19:38.378378380,North,PROD-22,158.01,1,0.31,22.69,5.01,23.54,Shipped,40,Corporate,Low,Furniture,Chairs
ORDER-733,CUST-122,2025-01-13 19:44:51.891891892,South,PROD-18,368.66,5,0.28,15.66,46.64,-29.88,Shipped,37,Home Office,High,Office Supplies,Paper
ORDER-734,CUST-166,2025-01-14 08:10:05.405405408,North,PROD-35,427.08,4,0.31,9.36,9.32,11.93,Cancelled,30,Home Office,High,Furniture,Bookcases
ORDER-735,CUST-183,2025-01-14 20:35:18.918918920,South,PROD-39,339.0,6,0.43,13.06,9.64,82.75,Shipped,51,Home Office,Medium,Furniture,Bookcases
ORDER-736,CUST-126,2025-01-15 09:00:32.432432432,East,PROD-35,406.67,3,0.29,40.89,21.44,83.16,Shipped,33,Consumer,Medium,Technology,Phones
ORDER-737,CUST-115,2025-01-15 21:25:45.945945948,East,PROD-64,385.66,5,0.29,35.49,22.08,7.24,Shipped,67,Corporate,Low,Furniture,Tables
ORDER-738,CUST-5,2025-01-16 09:50:59.459459460,West,PROD-19,83.35,2,0.5,29.61,4.17,42.02,Delivered,25,Consumer,Low,Furniture,Tables
ORDER-739,CUST-24,2025-01-16 22:16:12.972972976,North,PROD-9,217.73,6,0.38,26.38,29.92,-11.31,Pending,50,Consumer,Medium,Office Supplies,Binders
ORDER-740,CUST-76,2025-01-17 10:41:26.486486488,South,PROD-22,84.96,6,0.22,46.51,1.68,-7.93,Delivered,63,Corporate,Low,Office Supplies,Binders
ORDER-741,CUST-57,2025-01-17 23:06:40.000000000,West,PROD-56,125.27,5,0.35,8.27,23.22,-45.39,Cancelled,22,Consumer,High,Technology,Accessories
ORDER-742,CUST-104,2025-01-18 11:31:53.513513516,East,PROD-36,435.94,6,0.19,17.63,21.11,129.35,Shipped,34,Corporate,Medium,Furniture,Bookcases
ORDER-743,CUST-178,2025-01-18 23:57:07.027027028,East,PROD-54,241.72,7,0.11,20.75,5.92,-7.86,Delivered,26,Consumer,Medium,Furniture,Chairs
ORDER-744,CUST-63,2025-01-19 12:22:20.540540544,West,PROD-39,272.33,5,0.3,40.21,5.57,-4.49,Pending,34,Home Office,Medium,Technology,Copiers
ORDER-745,CUST-79,2025-01-20 00:47:34.054054056,North,PROD-62,97.44,1,0.46,49.66,0.22,5.92,Delivered,50,Consumer,Medium,Technology,Copiers
ORDER-746,CUST-170,2025-01-20 13:12:47.567567568,South,PROD-10,163.01,8,0.46,15.83,22.74,-24.52,Delivered,36,Corporate,Medium,Technology,Copiers
ORDER-747,CUST-149,2025-01-21 01:38:01.081081084,East,PROD-47,122.82,4,0.17,44.34,6.52,77.85,Shipped,50,Consumer,Low,Technology,Copiers
ORDER-748,CUST-95,2025-01-21 14:03:14.594594596,West,PROD-33,111.03,9,0.26,42.38,0.44,-34.97,Shipped,49,Corporate,Low,Furniture,Chairs
ORDER-749,CUST-122,2025-01-22 02:28:28.108108108,East,PROD-32,322.6,6,0.11,15.11,4.87,-23.16,Delivered,37,Home Office,High,Office Supplies,Paper
ORDER-750,CUST-142,2025-01-22 14:53:41.621621624,East,PROD-93,135.87,1,0.5,22.97,2.47,78.95,Delivered,66,Consumer,Low,Office Supplies,Paper
ORDER-751,CUST-136,2025-01-23 03:18:55.135135136,South,PROD-81,319.69,3,0.49,23.44,2.19,17.93,Shipped,40,Consumer,Medium,Office Supplies,Binders
ORDER-752,CUST-89,2025-01-23 15:44:08.648648652,North,PROD-64,38.64,3,0.32,49.02,5.46,91.59,Delivered,48,Home Office,Medium,Office Supplies,Binders
ORDER-753,CUST-109,2025-01-24 04:09:22.162162164,North,PROD-77,79.47,4,0.4,13.14,16.86,61.48,Delivered,65,Consumer,Low,Furniture,Tables
ORDER-754,CUST-191,2025-01-24 16:34:35.675675676,South,PROD-79,144.52,6,0.36,40.96,15.34,1.2,Delivered,56,Consumer,Medium,Furniture,Tables
ORDER-755,CUST-141,2025-01-25 04:59:49.189189192,West,PROD-26,302.55,7,0.3,20.04,2.24,80.17,Shipped,39,Home Office,High,Furniture,Tables
ORDER-756,CUST-85,2025-01-25 17:25:02.702702704,West,PROD-59,341.16,4,0.03,37.89,3.52,-26.75,Delivered,20,Consumer,Medium,Office Supplies,Paper
ORDER-757,CUST-91,2025-01-26 05:50:16.216216216,North,PROD-14,226.93,6,0.23,23.9,12.23,57.28,Delivered,57,Consumer,Medium,Furniture,Bookcases
ORDER-758,CUST-180,2025-01-26 18:15:29.729729732,East,PROD-18,228.44,1,0.34,31.03,11.9,37.43,Shipped,18,Consumer,Low,Technology,Accessories
ORDER-759,CUST-117,2025-01-27 06:40:43.243243244,East,PROD-39,365.01,8,0.34,42.47,4.72,3.57,Delivered,41,Home Office,Medium,Office Supplies,Binders
ORDER-760,CUST-70,2025-01-27 19:05:56.756756760,West,PROD-1,17.75,7,0.19,41.19,6.86,70.8,Delivered,52,Home Office,Low,Office Supplies,Pens
ORDER-761,CUST-79,2025-01-28 07:31:10.270270272,South,PROD-51,177.13,9,0.47,43.99,31.98,124.27,Cancelled,50,Consumer,Medium,Office Supplies,Pens
ORDER-762,CUST-65,2025-01-28 19:56:23.783783784,East,PROD-43,411.17,3,0.08,7.68,2.26,149.78,Shipped,45,Consumer,Low,Office Supplies,Binders
ORDER-763,CUST-60,2025-01-29 08:21:37.297297300,West,PROD-80,305.58,2,0.25,36.14,11.42,71.55,Delivered,21,Consumer,Low,Office Supplies,Binders
ORDER-764,CUST-31,2025-01-29 20:46:50.810810812,South,PROD-49,175.24,1,0.35,11.3,8.16,30.94,Shipped,25,Corporate,Medium,Office Supplies,Binders
ORDER-765,CUST-185,2025-01-30 09:12:04.324324324,North,PROD-43,453.71,3,0.35,23.71,2.94,-4.96,Cancelled,65,Consumer,Medium,Technology,Copiers
ORDER-766,CUST-50,2025-01-30 21:37:17.837837840,South,PROD-57,388.59,5,0.32,29.69,17.2,1.42,Shipped,51,Consumer,Low,Office Supplies,Pens
ORDER-767,CUST-81,2025-01-31 10:02:31.351351352,North,PROD-43,139.8,2,0.14,23.12,11.2,45.89,Cancelled,38,Home Office,Low,Office Supplies,Paper
ORDER-768,CUST-31,2025-01-31 22:27:44.864864868,West,PROD-56,326.19,3,0.08,28.38,8.37,23.46,Cancelled,25,Corporate,Medium,Technology,Accessories
ORDER-769,CUST-191,2025-02-01 10:52:58.378378380,South,PROD-84,301.92,4,0.32,49.84,3.23,132.76,Shipped,56,Consumer,Medium,Furniture,Chairs
ORDER-770,CUST-138,2025-02-01 23:18:11.891891892,West,PROD-77,206.58,7,0.3,11.08,4.48,23.66,Delivered,68,Corporate,Medium,Technology,Accessories
ORDER-771,CUST-196,2025-02-02 11:43:25.405405408,North,PROD-18,189.81,3,0.09,35.4,10.88,24.69,Cancelled,29,Consumer,Medium,Furniture,Tables
ORDER-772,CUST-177,2025-02-03 00:08:38.918918920,East,PROD-39,178.34,9,0.35,22.82,1.88,26.71,Shipped,40,Corporate,Low,Furniture,Bookcases
ORDER-773,CUST-48,2025-02-03 12:33:52.432432436,East,PROD-42,312.41,8,0.23,10.99,21.28,117.32,Delivered,44,Corporate,Low,Technology,Phones
ORDER-774,CUST-50,2025-02-04 00:59:05.945945948,North,PROD-78,226.78,4,0.33,12.14,3.83,80.16,Delivered,51,Consumer,Low,Office Supplies,Binders
ORDER-775,CUST-56,2025-02-04 13:24:19.459459460,East,PROD-89,417.61,1,0.42,47.72,39.51,72.83,Shipped,50,Home Office,High,Office Supplies,Paper
ORDER-776,CUST-190,2025-02-05 01:49:32.972972976,East,PROD-26,338.11,1,0.08,44.58,13.87,16.83,Pending,33,Consumer,High,Technology,Copiers
ORDER-777,CUST-124,2025-02-05 14:14:46.486486488,South,PROD-62,44.27,1,0.01,45.82,22.84,113.58,Shipped,25,Consumer,Medium,Technology,Copiers
ORDER-778,CUST-71,2025-02-06 02:40:00.000000000,South,PROD-41,323.68,1,0.39,49.62,12.94,-42.33,Shipped,58,Corporate,Low,Furniture,Tables
ORDER-779,CUST-186,2025-02-06 15:05:13.513513516,East,PROD-23,142.86,8,0.3,14.37,1.99,124.16,Delivered,42,Corporate,Low,Furniture,Bookcases
ORDER-780,CUST-151,2025-02-07 03:30:27.027027028,South,PROD-51,300.48,3,0.35,20.99,34.01,52.55,Shipped,61,Home Office,Medium,Furniture,Tables
ORDER-781,CUST-195,2025-02-07 15:55:40.540540544,North,PROD-41,343.26,6,0.42,35.11,0.35,29.65,Delivered,20,Consumer,Medium,Furniture,Bookcases
ORDER-782,CUST-135,2025-02-08 04:20:54.054054056,South,PROD-38,123.11,3,0.4,26.77,18.95,49.43,Delivered,49,Home Office,Medium,Office Supplies,Paper
ORDER-783,CUST-153,2025-02-08 16:46:07.567567568,South,PROD-95,233.86,5,0.48,23.83,8.68,83.48,Pending,22,Consumer,Low,Furniture,Chairs
ORDER-784,CUST-73,2025-02-09 05:11:21.081081084,South,PROD-89,103.26,7,0.27,21.1,4.67,-47.45,Delivered,41,Consumer,Medium,Furniture,Tables
ORDER-785,CUST-26,2025-02-09 17:36:34.594594596,West,PROD-82,35.65,2,0.24,31.72,20.6,124.31,Delivered,50,Corporate,Medium,Furniture,Chairs
ORDER-786,CUST-50,2025-02-10 06:01:48.108108108,North,PROD-63,195.45,6,0.2,30.9,2.19,39.35,Cancelled,51,Consumer,Low,Furniture,Chairs
ORDER-787,CUST-76,2025-02-10 18:27:01.621621624,East,PROD-74,187.84,6,0.08,12.27,24.37,18.59,Pending,63,Corporate,Low,Furniture,Chairs
ORDER-788,CUST-59,2025-02-11 06:52:15.135135136,East,PROD-32,497.79,3,0.29,26.23,7.24,-22.35,Shipped,36,Consumer,Medium,Furniture,Chairs
ORDER-789,CUST-93,2025-02-11 19:17:28.648648652,West,PROD-42,228.71,6,0.14,29.91,14.06,37.89,Cancelled,41,Corporate,Medium,Office Supplies,Pens
ORDER-790,CUST-46,2025-02-12 07:42:42.162162164,South,PROD-49,173.45,5,0.46,30.66,1.08,49.26,Cancelled,68,Corporate,Low,Furniture,Tables
ORDER-791,CUST-78,2025-02-12 20:07:55.675675676,North,PROD-36,294.43,2,0.29,14.45,7.31,30.73,Delivered,52,Consumer,Medium,Office Supplies,Pens
ORDER-792,CUST-4,2025-02-13 08:33:09.189189192,North,PROD-51,53.5,9,0.3,38.4,24.76,85.73,Delivered,66,Corporate,Medium,Furniture,Bookcases
ORDER-793,CUST-182,2025-02-13 20:58:22.702702704,East,PROD-47,481.22,8,0.18,6.13,10.71,34.18,Pending,64,Consumer,Medium,Furniture,Tables
ORDER-794,CUST-137,2025-02-14 09:23:36.216216216,West,PROD-15,321.13,3,0.03,20.97,13.11,142.28,Delivered,39,Corporate,Low,Furniture,Tables
ORDER-795,CUST-33,2025-02-14 21:48:49.729729732,West,PROD-73,379.87,8,0.02,40.11,13.29,69.86,Shipped,20,Consumer,Low,Furniture,Chairs
ORDER-796,CUST-71,2025-02-15 10:14:03.243243244,West,PROD-26,93.53,9,0.21,30.38,32.96,111.5,Shipped,58,Corporate,Low,Furniture,Tables
ORDER-797,CUST-12,2025-02-15 22:39:16.756756760,West,PROD-76,210.64,3,0.04,16.75,4.78,-28.13,Delivered,42,Home Office,High,Technology,Phones
ORDER-798,CUST-14,2025-02-16 11:04:30.270270272,North,PROD-70,217.12,3,0.3,36.27,11.76,29.46,Shipped,42,Consumer,Low,Technology,Copiers
ORDER-799,CUST-142,2025-02-16 23:29:43.783783784,South,PROD-24,412.69,2,0.44,30.53,12.01,17.37,Delivered,66,Consumer,Low,Furniture,Chairs
ORDER-800,CUST-75,2025-02-17 11:54:57.297297300,East,PROD-88,10.61,8,0.44,40.83,3.2,63.9,Cancelled,66,Corporate,Low,Furniture,Chairs
ORDER-801,CUST-179,2025-02-18 00:20:10.810810812,North,PROD-99,157.42,1,0.33,38.08,22.93,122.22,Shipped,29,Home Office,Medium,Technology,Accessories
ORDER-802,CUST-33,2025-02-18 12:45:24.324324328,West,PROD-71,490.81,8,0.11,32.45,2.47,-34.33,Cancelled,20,Consumer,Low,Technology,Phones
ORDER-803,CUST-164,2025-02-19 01:10:37.837837840,West,PROD-4,242.69,7,0.43,26.97,11.13,-35.49,Cancelled,69,Corporate,High,Furniture,Bookcases
ORDER-804,CUST-193,2025-02-19 13:35:51.351351352,East,PROD-94,197.44,7,0.44,10.99,2.01,120.06,Delivered,39,Home Office,Low,Office Supplies,Paper
ORDER-805,CUST-126,2025-02-20 02:01:04.864864868,South,PROD-60,68.72,3,0.1,16.76,6.76,-7.43,Shipped,33,Consumer,Medium,Technology,Phones
ORDER-806,CUST-27,2025-02-20 14:26:18.378378380,South,PROD-91,487.34,1,0.37,23.86,24.79,83.75,Shipped,31,Consumer,Medium,Furniture,Chairs
ORDER-807,CUST-4,2025-02-21 02:51:31.891891896,South,PROD-27,19.81,4,0.14,31.97,5.63,58.58,Delivered,66,Corporate,Medium,Furniture,Bookcases
ORDER-808,CUST-147,2025-02-21 15:16:45.405405408,West,PROD-57,371.22,9,0.4,28.12,0.25,116.58,Shipped,60,Corporate,High,Furniture,Chairs
ORDER-809,CUST-73,2025-02-22 03:41:58.918918920,North,PROD-38,386.61,5,0.5,17.97,5.65,-24.98,Shipped,41,Consumer,Medium,Technology,Accessories
ORDER-810,CUST-121,2025-02-22 16:07:12.432432432,North,PROD-89,129.39,1,0.02,5.29,0.73,-24.04,Cancelled,62,Home Office,High,Furniture,Bookcases
ORDER-811,CUST-123,2025-02-23 04:32:25.945945944,South,PROD-9,339.06,5,0.45,27.33,1.6,61.36,Shipped,18,Consumer,Low,Technology,Phones
ORDER-812,CUST-113,2025-02-23 16:57:39.459459464,East,PROD-53,55.54,8,0.31,17.85,7.37,139.28,Delivered,43,Home Office,Medium,Furniture,Chairs
